"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FATPROP","FIDs","FINs","GLY","LEAN","LEANPROP","P0","P1","P3","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX"
"388",39,2019-11-18,26.2,38.1,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,3.867,NA,7.302,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,349,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",39,2019-12-03,29.5,37.6,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,5.339,10.496,7.53,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,364,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",39,2019-12-16,26,38.1,NA,NA,NA,3.02,11.3533834586466,NA,NA,108,20.57,77.3308270676692,4.22,10.02,11.8,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,377,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",39,2020-01-08,27.7,36.6,NA,NA,NA,4.38,15.9272727272727,NA,NA,118,20.45,74.3636363636364,4.382,15.223,7.087,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,400,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",39,2020-01-30,27.3,37.3,NA,NA,NA,5.4,19.7802197802198,NA,NA,143,19.46,71.2820512820513,7.03,24.076,13.66,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,422,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",39,2020-02-19,27.3,36.6,NA,NA,NA,3.42,12.5274725274725,NA,NA,125,21.48,78.6813186813187,4.264,97.586,76.57,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,442,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",39,2020-03-12,26.3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",40,2019-03-01,23.7,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,4.413,8.429,5.53,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-06,87,-189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",40,2019-03-22,27.9,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,3.775,11.114,6.027,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-06,108,-168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",40,2019-04-17,27.3,NA,0.484,0.558,0.471192708333333,3.027,13.0474137931034,0.830000000000001,3.7825,154,18.952,81.6896551724138,4.064,20.529,7.459,0.892,1.023,"GROUPED",87.8,112.63,112.63,109.984,0.13,2.9325,1056.042,1825.854,983.366666666667,6342.43333333333,2018-12-04,2019-09-06,134,-142,34582.752,7325.8,41908.552,13655.8706666667,28252.6813333333,12672.504,21910.248,0.9575,12.504,5.808,6.696,2.77137,12.6297675,15.4011375,3.0625,2.8971375,1.7714
"398",40,2019-06-05,29.9,38,NA,NA,NA,6.543,23.4516129032258,NA,NA,140,19.345,69.336917562724,3.65,10.102,9.16,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-06,183,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",40,2019-07-04,30.4,38.3,0.552,0.679,0.526497474747475,7.729,25.1758957654723,0.756666666666669,4.68333333333333,154,20.918,68.1368078175896,3.942,13.922,451.428,0.861,1.008,"GROUPED",97.417,135.444,135.444,134.236,0.279166666666666,4.59666666666667,569.431,2346.306,781.1,8178,2018-12-04,2019-09-06,212,-64,34988.844,8959.1,43947.944,7614.272,36333.672,6833.172,28155.672,0.9345,14.772,6.624,8.148,2.52651000000001,15.63765,18.16416,4.87583333333333,3.39216,3.22522
"400",40,2019-07-30,31.9,36.9,0.574010416666667,0.685864583333333,0.549539898989899,8.597,26.0515151515151,0.332999999999999,5.89,133,21.367,64.7484848484848,4.294,13.716,18.53,0.861639583333333,1.008859375,"GROUPED",101.185416666667,136.984375,136.984375,135.583333333333,0.170499999999999,3.9075,620.2375,1763.5625,474.333333333333,7008.66666666667,2018-12-04,2019-09-06,238,-38,28605.6,7483,36088.6,7917.18333333333,28171.4166666667,7442.85,21162.75,0.935249479166667,15.1185,6.888125,8.230375,1.111887,19.66671,20.778597,4.078,5.660097,3.26310249739584
"401",40,2019-08-14,30.6,37,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,3.855,NA,7.015,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-06,253,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",40,2019-09-03,19.5,33.8,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,4.691,10.158,17.492,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-06,273,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",41,2019-03-01,24.5,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,3.515,7.782,5.708,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,87,-277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",41,2019-03-22,27.7,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,3.743,11.914,4.983,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,108,-256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",41,2019-04-17,30.1,NA,0.486,0.549,0.459142857142857,NA,NA,0.42,3.615,157,NA,NA,4.3,9.588,7.08,0.831,0.999,"GROUPED",83.243,108.802,108.802,108.813,0.0400000000000001,1.495,770.361,1762,750,5885.66666666667,2018-12-04,2019-12-03,134,-230,30388.332,6635.66666666667,37023.9986666667,9994.332,27029.6666666667,9244.332,21144,0.915,12.42,5.832,6.588,1.40238,12.070485,13.472865,1.535,1.052865,3.519
"406",41,2019-06-05,30.3,37.7,NA,NA,NA,5.102,19.6230769230769,NA,NA,144,18.648,71.7230769230769,3.803,10.964,6.703,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,183,-181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",41,2019-07-04,31.4,36.5,0.512579861111111,0.616395833333333,0.496033564814815,6.504,22.5833333333333,0.489166666666667,4.85,145,21.135,73.3854166666667,3.833,11.144,7.296,0.859965277777778,1.01583333333333,"GROUPED",90.3177083333333,123.645833333333,123.645833333333,121.652777777778,0.0366666666666668,3.97,515.923611111111,2166.63888888889,483.9,8039.75,2018-12-04,2019-12-03,212,-152,32190.75,8523.65,40714.4,6674.98333333333,34039.4166666667,6191.08333333333,25999.6666666667,0.937899305555556,13.5477083333333,6.15095833333333,7.39675,1.6333275,16.19415,17.8274775,4.00666666666667,4.27976916666666,2.80440698543596
"408",41,2019-07-30,32.1,37.1,0.515845833333333,0.6454375,0.500601273148148,7.763,24.259375,0.2115,4.6,147,21.542,67.31875,4.197,10.641,7.242,0.831991666666667,0.998364583333333,"GROUPED",88.4177083333333,127.729166666667,127.729166666667,127.869791666667,0.0289999999999999,3.7,511.420833333333,2608.89583333333,690.333333333333,5394.66666666667,2018-12-04,2019-12-03,238,-126,37443.8,6085,43528.8,6827.38333333333,36701.4166666667,6137.05,31306.75,0.915178125,13.9354,6.19015,7.74525,0.706198500000001,15.3594,16.0655985,3.729,2.1301985,3.94008918958334
"409",41,2019-08-14,27.1,36.7,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,4.122,NA,6.877,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,253,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",41,2019-09-03,31.9,37.1,0.455359375,0.532013888888889,0.43689525462963,5.676,20.2714285714286,0.410833333333333,2.93666666666667,136,19.93,71.1785714285714,4.251,9.857,7.038,0.798295138888889,0.944173611111111,"GROUPED",75.4670138888889,100.895833333333,100.895833333333,106.729166666667,1.27833333333333,2.60666666666667,491.284722222222,1647.86111111111,502,7168,2018-12-04,2019-12-03,273,-91,25669.75,7670,33339.75,6397.41666666667,26942.3333333333,5895.41666666667,19774.3333333333,0.871234375,11.8484791666667,5.4643125,6.38416666666667,1.3717725,9.80553,11.1773025,3.885,-0.671176666666668,5.08558941731771
"411",41,2019-09-17,27.4,36.8,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,3.707,NA,6.543,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,287,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",41,2019-10-04,33,37.6,0.493805555555556,0.576076388888889,0.467300505050505,6.322,21.6506849315068,0.67,3.18,145,20.437,69.9897260273973,3.867,9.027,7.167,0.8386875,0.9728125,"GROUPED",85.1041666666667,111.75,111.75,114.770833333333,0.0333333333333334,2.86,589.222222222222,1766.47222222222,648.666666666667,4684.66666666667,2018-12-04,2019-12-03,304,-60,28268.3333333333,5333.33333333333,33601.6666666667,7719.33333333333,25882.3333333333,7070.66666666667,21197.6666666667,0.90575,12.8385833333333,5.92566666666667,6.91291666666667,2.23713,10.61802,12.85515,2.89333333333333,0.0165666666666677,4.03345493055555
"413",41,2019-10-22,28.8,35.9,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,4.252,NA,6.961,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,322,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",41,2019-10-31,33.6,37.6,0.509202083333333,0.612229166666667,0.497460185185185,7.022,22.2920634920635,0.3075,4.1625,141,21.755,69.0634920634921,4.023,13.948,7.655,0.822035416666667,0.98978125,"GROUPED",86.353125,120.411458333333,120.411458333333,121.536458333333,0.0324999999999992,3.4575,447.6875,2063.125,189.5,4575.75,2018-12-04,2019-12-03,331,-33,30129.75,4765.25,34895,5561.75,29333.25,5372.25,24757.5,0.905908333333333,13.457175,6.110425,7.34675,1.0267425,13.8985875,14.92533,3.49,1.468155,4.22069341458333
"415",41,2019-11-18,29,37.2,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,4.306,NA,10.381,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,349,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",42,2019-03-01,28.8,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,7.226,9.98,9.963,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,87,-235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",42,2019-03-22,29.6,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,3.994,13.178,7.64,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,108,-214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",42,2019-04-17,34.3,NA,0.546,0.666,0.523520833333333,NA,NA,0.0566666666666669,5.765,151,NA,NA,5.208,10.089,9.434,0.847,1.031,"GROUPED",95.274,135.302,135.302,131.073,0.03,4.475,881.778,2870.5,1423,14705,2018-12-04,2019-10-22,134,-188,45027.336,16128,61155.336,12004.336,49151,10581.336,34446,0.939,14.544,6.552,7.992,0.189210000000001,19.249335,19.438545,4.505,4.894545,2.95728
"419",42,2019-06-05,33.4,37.3,NA,NA,NA,7.693,24.040625,NA,NA,137,22.073,68.978125,3.624,9.528,8.41,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,183,-139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",42,2019-07-04,35,38.4,0.488194444444444,0.608541666666667,0.465786616161616,6.682,21.2802547770701,0.083333333333333,4.02333333333333,128,22.291,70.9904458598726,3.933,9.641,7.36,0.817088541666667,0.964493055555556,"GROUPED",82.5746527777778,117.326388888889,117.326388888889,121.444444444444,0.0200000000000002,4.41,508.3125,1721.25,230.7,5407.75,2018-12-04,2019-10-22,212,-110,26754.75,5638.45,32393.2,6330.45,26062.75,6099.75,20655,0.890790798611111,13.1608333333333,5.85833333333333,7.3025,0.278249999999999,13.43391,13.71216,4.43,0.551326666666668,4.79094699315201
"421",42,2019-07-30,36.3,37.2,NA,NA,NA,9.77,28.7352941176471,NA,NA,138,21.31,62.6764705882353,4.048,10.016,7.256,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,238,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",42,2019-08-14,33.1,36.5,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,4.095,NA,6.966,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,253,-69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",42,2019-09-03,36.9,37.3,NA,NA,NA,8.708,25.6117647058824,NA,NA,133,22.093,64.9794117647059,4.513,12.701,8.305,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,273,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",42,2019-09-17,37.5,37.2,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,3.764,NA,7.925,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,287,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",42,2019-10-04,26.9,34.5,0.258364583333333,0.268484375,0.206666666666667,0.924,3.85,0,0,85,20.815,86.7291666666667,3.759,70.466,52.267,0.874560763888889,0.893588541666667,"GROUPED",46.0590277777778,48.6666666666667,48.6666666666667,54.4895833333333,0.3625,1.25666666666667,212.666666666667,232.645833333333,58.5,170.5,2018-12-04,2019-10-22,304,-18,5343.75,229,5572.75,2610.5,2962.25,2552,2791.75,0.884074652777778,6.3221875,3.100375,3.2218125,0,0,0,1.61916666666667,-6.3221875,2.44300593713831
"426",42,2019-10-22,22,35.2,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-22,322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",43,2019-03-01,32.8,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,4.479,11.525,8.353,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-15,87,-136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",43,2019-03-22,33.8,NA,NA,NA,NA,NA,NA,NA,NA,174,NA,NA,4.634,13.19,6.753,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-15,108,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",43,2019-04-17,36.4,NA,0.509,0.571,0.483859217171717,5.8,19.7278911564626,0.61,3.435,149,21.73,73.9115646258503,4.304,26.741,7.781,0.866,0.969,"GROUPED",90.029,110.411,110.411,113.891,0.0664999999999996,2.865,795.613,1811.854,453.2,3452.33333333333,2018-12-04,2019-07-15,134,-89,31289.604,3905.53333333333,35195.1373333333,10000.556,25194.5813333333,9547.356,21742.248,0.9175,12.96,6.108,6.852,2.03679,11.469465,13.506255,2.9315,0.546254999999997,3.564
"430",43,2019-06-05,36.8,37.5,NA,NA,NA,9.839,28.7690058479532,NA,NA,148,21.822,63.8070175438596,3.818,14.014,7.548,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-15,183,-40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",43,2019-07-04,31.6,34.5,0.448,0.488,0.423395061728395,2.331,9.03488372093023,0.356666666666667,2.19,102,21.44,83.1007751937985,3.812,10.012,9.907,0.793,0.894,"GROUPED",73.884,88.535,88.535,98.896,0.0491666666666668,1.75333333333333,483.931,1037.778,157.7,1210.75,2018-12-04,2019-07-15,212,-11,18260.508,1368.45,19628.958,5964.872,13664.086,5807.172,12453.336,0.8435,11.232,5.376,5.856,1.19091,7.31241,8.50332,1.8025,-2.72868,5.85936
"432",44,2019-03-01,32.2,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,3.976,8.944,6.863,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-12,87,-225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",44,2019-03-22,33.9,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,3.661,10.616,6.712,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-12,108,-204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",44,2019-04-17,37.2,NA,0.511,0.595,0.469083333333333,7.303,23.711038961039,1.3485,3.205,166,21.794,70.7597402597403,3.924,20.019,7.507,0.859,0.973,"GROUPED",89.729,115.417,115.417,118.573,0.0690000000000003,3.1275,3321.217,4763.354,2305.76666666667,7787.63333333333,2018-12-04,2019-10-12,134,-178,97014.852,10093.4,107108.252,42160.3706666667,64947.8813333333,39854.604,57160.248,0.916,13.272,6.132,7.14,4.5026415,10.701495,15.2041365,3.1965,1.9321365,3.71616
"435",44,2019-06-05,36.5,36.5,0.591,0.701,0.571122685185185,10.286,29.3885714285714,0.953333333333332,4.83666666666667,131,23.878,68.2228571428571,3.725,10.896,13.974,0.89,1.039,"GROUPED",107.049,143.146,143.146,137.757,0.463333333333334,5.19333333333333,632.083,2267.417,1974.25,9072.5,2018-12-04,2019-10-12,183,-129,34794,11046.75,45840.75,9559.246,36281.504,7584.996,27209.004,0.9645,15.504,7.092,8.412,3.18318,16.14963,19.33281,5.65666666666667,3.82881,1.83464
"436",44,2019-07-04,41,37.3,0.572842013888889,0.718409722222222,0.548834490740741,14.03,35.4292929292929,0.306666666666666,5.9,144,24.395,61.6035353535354,5.983,11.968,9.244,0.876071180555555,1.00651388888889,"GROUPED",102.315972222222,143.1875,143.1875,142.083333333333,0.0516666666666662,4.90333333333333,471.027777777778,2242.52777777778,531.8,8251.25,2018-12-04,2019-10-12,212,-100,32562.6666666667,8783.05,41345.7166666667,6184.13333333333,35161.5833333333,5652.33333333333,26910.3333333333,0.941292534722222,15.4950208333333,6.87410416666667,8.62091666666667,1.02396,19.7001,20.72406,4.955,5.22903916666666,3.03224465850454
"437",44,2019-07-30,42.2,36.8,NA,NA,NA,14.82,35.9708737864078,NA,NA,136,22.6,54.8543689320388,4.164,12.256,7.843,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-12,238,-74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",44,2019-08-14,37.8,36.8,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,3.919,NA,8.155,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-12,253,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",44,2019-09-03,41.2,36.8,0.550845486111111,0.648868055555555,0.530422453703704,10.817,27.7358974358974,0.249166666666666,3.20333333333333,131,25.751,66.0282051282051,4.137,15.367,9.702,0.796979166666667,0.912486111111111,"GROUPED",91.1510416666667,119.791666666667,119.791666666667,131.006944444444,2.08333333333333,3.16333333333333,546.243055555556,1579.44444444444,1260.5,4227.75,2018-12-04,2019-10-12,273,-39,25508.25,5488.25,30996.5,7815.41666666667,23181.0833333333,6554.91666666667,18953.3333333333,0.854732638888889,14.3965625,6.61014583333333,7.78641666666666,0.831967499999999,10.69593,11.5278975,5.24666666666667,-2.868665,6.97116881148726
"440",44,2019-09-17,37.5,36.9,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,3.599,NA,8.527,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-12,287,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",44,2019-10-04,30.9,34.2,0.147947916666667,0.133524305555556,0.106525,NA,NA,0,0,47,NA,NA,5.965,49.683,67.28,0.818920138888889,0.801493055555556,"GROUPED",25.4930555555556,22.3854166666667,22.3854166666667,27.6006944444444,0,0,180.694444444444,163.597222222222,18.25,4.5,2018-12-04,2019-10-12,304,-8,4131.5,22.75,4154.25,2186.58333333333,1967.66666666667,2168.33333333333,1963.16666666667,0.810206597222222,3.37766666666667,1.775375,1.60229166666667,0,0,0,0,-3.37766666666667,2.13686283371914
"442",45,2019-03-01,25.2,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,3.531,10.107,5.987,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,87,-377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",45,2019-03-22,23.7,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,3.466,7.903,6.527,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,108,-356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",45,2019-04-17,27.1,NA,0.488,0.546,0.467314814814815,NA,NA,0.718333333333333,3.875,146,NA,NA,4.079,11.565,9.164,0.862,1.04,"GROUPED",86.101,111.438,111.438,107.188,0.198333333333333,3.345,901.514,1903.125,481.333333333333,3635,2018-12-04,2020-03-12,134,-330,33655.668,4116.33333333333,37772.0013333333,11299.5013333333,26472.5,10818.168,22837.5,0.951,12.408,5.856,6.552,2.398515,12.938625,15.33714,3.54333333333333,2.92914,2.02664
"445",45,2019-06-05,29.9,36.3,0.474,0.56,0.454895833333333,3.502,14.008,0.693333333333334,3.25333333333333,144,19.748,78.992,3.756,9.521,34.343,0.861,1.008,"GROUPED",83.431,111.667,111.667,110.854,0.116666666666667,2.88333333333333,731.222,2026.028,2132.75,6786,2018-12-04,2020-03-12,183,-281,33087,8918.75,42005.75,10907.414,31098.336,8774.664,24312.336,0.9345,12.408,5.688,6.72,2.31504,10.86288,13.17792,3,0.769919999999999,2.70908
"446",45,2019-07-04,30.9,38.2,NA,NA,NA,4.076,15.8599221789883,NA,NA,142,20.082,78.1400778210117,3.728,10.209,6.779,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,212,-252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",45,2019-07-30,30.6,37.6,NA,NA,NA,7.22,24.0666666666667,NA,NA,125,19.45,64.8333333333333,3.923,10.546,6.903,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,238,-226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",45,2019-08-14,28.8,37.1,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,4.377,NA,7.486,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,253,-211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",45,2019-09-03,31.4,36.9,0.482998263888889,0.537388888888889,0.459194444444444,4.993,18.4925925925926,0.504999999999999,2.77,164,19.754,73.162962962963,4.785,9.219,6.766,0.816149305555555,0.947847222222222,"GROUPED",81.3940972222222,102.131944444444,102.131944444444,107.708333333333,1.1375,2.41666666666667,583.868055555556,1771.16666666667,345.25,2943.25,2018-12-04,2020-03-12,273,-191,28260.4166666667,3288.5,31548.9166666667,7351.66666666667,24197.25,7006.41666666667,21254,0.881998263888889,12.2446458333333,5.79597916666667,6.44866666666667,1.686195,9.24903,10.935225,3.55416666666667,-1.30942083333333,4.81629822133006
"450",45,2019-09-17,26,36.1,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,3.686,NA,6.945,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,287,-177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",45,2019-10-04,30.8,36.4,0.527793402777778,0.638510416666667,0.518356481481482,7.053,22.3904761904762,0.0800000000000001,4.77666666666667,138,21.508,68.2793650793651,4.03,8.723,7.034,0.847454861111111,1.00153125,"GROUPED",91.9357638888889,126.692708333333,126.692708333333,126.442708333333,0.0558333333333327,3.55666666666667,569.833333333333,2282.66666666667,861,10366.75,2018-12-04,2020-03-12,304,-160,34230,11227.75,45457.75,7699,37758.75,6838,27392,0.924493055555556,13.9956458333333,6.33352083333333,7.662125,0.26712,15.94929,16.21641,3.6125,2.22076416666666,3.5225615080054
